date,ticker,delta_weight_pct,notional_compounding_$,half_spread_bps,drag_composer_bps_of_nav,drag_ibkr_bps_of_nav
2025-11-18,LABD,-24.803,107553.38,3.0,1.24,0.99
2025-11-18,BIL,24.803,107553.38,0.55,1.24,0.244
2025-12-05,LABD,25.0,108592.89,3.0,1.25,1.151
2025-12-05,BIL,-25.0,108592.89,0.55,1.25,0.246
2025-12-08,LABD,0.137,592.32,3.0,0.007,0.01
2025-12-08,BIL,-0.137,592.32,0.55,0.007,0.008
2025-12-09,LABD,-1.115,4909.78,3.0,0.056,0.05
2025-12-09,BIL,1.115,4909.78,0.55,0.056,0.011
2025-12-10,LABD,-24.598,107692.85,3.0,1.23,1.11
2025-12-10,BIL,24.598,107692.85,0.55,1.23,0.242
2025-12-12,LABD,25.0,109483.73,3.0,1.25,1.147
2025-12-12,BIL,-25.0,109483.73,0.55,1.25,0.246
2025-12-15,LABD,-0.142,623.97,3.0,0.007,0.01
2025-12-15,TMV,25.0,109663.52,2.0,1.25,0.687
2025-12-15,BIL,-24.858,109039.55,0.55,1.243,0.244
2025-12-16,LABD,-25.495,111881.47,3.0,1.275,1.148
2025-12-16,TMV,-24.547,107720.91,2.0,1.227,0.682
2025-12-16,BIL,50.041,219602.38,0.55,2.502,0.492
2025-12-31,LABD,25.0,109816.99,3.0,1.25,1.147
2025-12-31,TMV,25.0,109816.99,2.0,1.25,0.687
2025-12-31,BIL,-50.0,219633.98,0.55,2.5,0.492
2026-01-02,LABD,-0.167,735.08,3.0,0.008,0.01
2026-01-02,TMV,-0.022,97.26,2.0,0.001,0.008
2026-01-02,BIL,0.189,832.34,0.55,0.009,0.008
2026-01-05,LABD,-25.733,114055.05,3.0,1.287,1.145
2026-01-05,TMV,-24.529,108718.8,2.0,1.226,0.678
2026-01-05,BIL,50.262,222773.85,0.55,2.513,0.495
2026-01-08,LABD,25.0,110785.07,3.0,1.25,1.19
2026-01-08,TMV,25.0,110785.07,2.0,1.25,0.689
2026-01-08,BIL,-50.0,221570.14,0.55,2.5,0.492
2026-01-09,LABD,-24.823,109008.52,3.0,1.241,1.194
2026-01-09,TMV,-24.738,108634.84,2.0,1.237,0.69
2026-01-09,BIL,49.56,217643.36,0.55,2.478,0.488
2026-01-16,LABD,25.0,109815.33,3.0,1.25,1.2
2026-01-16,TMV,25.0,109815.33,2.0,1.25,0.694
2026-01-16,BIL,-50.0,219630.67,0.55,2.5,0.492
2026-01-20,LABD,0.752,3310.98,3.0,0.038,0.037
2026-01-20,TMV,-25.914,114169.0,2.0,1.296,0.702
2026-01-20,BIL,25.162,110858.01,0.55,1.258,0.247
2026-01-21,LABD,1.265,5481.63,3.0,0.063,0.065
2026-01-21,BIL,-1.265,5481.63,0.55,0.063,0.012
2026-01-22,LABD,1.53,6497.6,3.04,0.077,0.084
2026-01-22,TMV,25.0,106142.86,2.0,1.25,0.693
2026-01-22,BIL,-26.53,112640.46,0.55,1.327,0.261
2026-01-23,LABD,-1.482,6410.69,3.0,0.074,0.076
2026-01-23,TMV,0.589,2545.8,2.0,0.029,0.016
2026-01-23,BIL,0.894,3864.89,0.55,0.045,0.011
2026-01-26,LABD,-25.209,108722.38,3.0,1.26,1.295
2026-01-26,TMV,-24.683,106454.48,2.0,1.234,0.693
2026-01-26,BIL,49.892,215176.85,0.55,2.495,0.49
2026-01-28,LABD,25.0,107789.39,3.0,1.25,1.245
2026-01-28,TMV,25.0,107789.39,2.0,1.25,0.69
2026-01-28,BIL,-50.0,215578.77,0.55,2.5,0.491
2026-01-29,LABD,-24.649,105716.01,3.0,1.232,1.244
2026-01-29,TMV,-25.1,107646.97,2.0,1.255,0.693
2026-01-29,BIL,49.749,213362.98,0.55,2.487,0.489
2026-02-02,LABD,25.0,107232.11,3.0,1.25,1.276
2026-02-02,BIL,-25.0,107232.11,0.55,1.25,0.246
2026-02-03,LABD,0.135,579.73,3.0,0.007,0.01
2026-02-03,TMV,25.0,107011.43,2.0,1.25,0.682
2026-02-03,BIL,-25.135,107591.16,0.55,1.257,0.248
2026-02-04,LABD,-0.996,4330.92,3.0,0.05,0.049
2026-02-04,TMV,-24.778,107722.36,2.0,1.239,0.673
2026-02-04,BIL,25.774,112053.28,0.55,1.289,0.254
2026-02-05,LABD,-27.017,120668.93,3.0,1.351,1.241
2026-02-05,BIL,27.017,120668.93,0.55,1.351,0.266
2026-03-04,LABD,25.0,111901.67,3.0,1.25,1.277
2026-03-04,TMV,25.0,111901.67,2.0,1.25,0.72
2026-03-04,BIL,-50.0,223803.35,0.55,2.5,0.492
2026-03-05,LABD,-0.979,4459.3,3.0,0.049,0.048
2026-03-05,TMV,0.134,610.34,2.0,0.007,0.009
2026-03-05,BIL,0.845,3848.96,0.55,0.042,0.01
2026-03-06,LABD,0.087,398.76,3.0,0.004,0.009
2026-03-06,TMV,-0.225,1027.0,2.0,0.011,0.01
2026-03-06,BIL,0.138,628.24,0.55,0.007,0.008
2026-03-09,LABD,1.233,5498.79,3.0,0.062,0.064
2026-03-09,TMV,-0.009,40.99,2.0,0.0,0.008
2026-03-09,BIL,-1.224,5457.8,0.55,0.061,0.012
2026-03-10,LABD,0.37,1656.16,3.0,0.018,0.019
2026-03-10,TMV,-0.625,2799.48,2.0,0.031,0.018
2026-03-10,BIL,0.255,1143.32,0.55,0.013,0.009
2026-03-11,LABD,-0.238,1084.08,3.0,0.012,0.012
2026-03-11,TMV,-0.551,2509.83,2.0,0.028,0.015
2026-03-11,BIL,0.789,3593.9,0.55,0.039,0.01
2026-03-12,LABD,-1.555,7247.32,3.0,0.078,0.075
2026-03-12,TMV,0.403,1878.74,2.0,0.02,0.012
2026-03-12,BIL,1.152,5368.58,0.55,0.058,0.011
2026-03-13,LABD,-0.337,1587.4,3.0,0.017,0.016
2026-03-13,TMV,-0.139,654.17,2.0,0.007,0.009
2026-03-13,BIL,0.476,2241.57,0.55,0.024,0.009
2026-03-16,LABD,0.814,3765.34,3.0,0.041,0.04
2026-03-16,TMV,0.105,485.83,2.0,0.005,0.009
2026-03-16,BIL,-0.92,4251.17,0.55,0.046,0.01
2026-03-17,LABD,0.096,441.6,3.0,0.005,0.009
2026-03-17,TMV,0.115,527.24,2.0,0.006,0.009
2026-03-17,BIL,-0.21,968.84,0.55,0.011,0.008
2026-03-18,LABD,-1.229,5788.71,3.0,0.061,0.058
2026-03-18,TMV,0.116,545.47,2.0,0.006,0.009
2026-03-18,BIL,1.113,5243.24,0.55,0.056,0.011
2026-03-19,LABD,0.407,1895.61,3.0,0.02,0.02
2026-03-19,TMV,0.18,838.53,2.0,0.009,0.009
2026-03-19,BIL,-0.587,2734.14,0.55,0.029,0.009
2026-03-20,LABD,-0.555,2651.99,3.0,0.028,0.026
2026-03-20,TMV,-0.748,3576.05,2.0,0.037,0.02
2026-03-20,BIL,1.303,6228.04,0.55,0.065,0.013
2026-03-23,LABD,-24.436,115185.03,3.0,1.222,1.165
2026-03-23,TMV,-24.868,117222.12,2.0,1.243,0.673
2026-03-23,BIL,49.304,232407.16,0.55,2.465,0.485
2026-03-26,LABD,25.0,117839.13,3.0,1.25,1.249
2026-03-26,BIL,-25.0,117839.13,0.55,1.25,0.246
2026-03-27,LABD,-1.938,9376.58,3.0,0.097,0.09
2026-03-27,TMV,25.0,120970.74,2.0,1.25,0.669
2026-03-27,BIL,-23.062,111594.16,0.55,1.153,0.227
2026-03-30,LABD,-0.642,3090.36,3.0,0.032,0.029
2026-03-30,TMV,0.881,4242.35,2.0,0.044,0.024
2026-03-30,BIL,-0.239,1151.99,0.55,0.012,0.008
2026-03-31,LABD,4.472,20348.84,3.07,0.224,0.247
2026-03-31,TMV,-1.552,7063.24,2.0,0.078,0.043
2026-03-31,BIL,-2.92,13285.61,0.55,0.146,0.029
2026-04-01,LABD,0.411,1863.11,3.13,0.021,0.023
2026-04-01,TMV,-0.173,783.81,2.0,0.009,0.009
2026-04-01,BIL,-0.238,1079.3,0.55,0.012,0.008
2026-04-02,LABD,0.093,417.84,3.16,0.005,0.009
2026-04-02,TMV,0.237,1066.68,2.0,0.012,0.01
2026-04-02,BIL,-0.33,1484.52,0.55,0.016,0.009
2026-04-06,LABD,-0.065,292.9,3.15,0.003,0.009
2026-04-06,TMV,-0.047,211.59,2.0,0.002,0.008
2026-04-06,BIL,0.112,504.5,0.55,0.006,0.008
2026-04-07,LABD,0.02,89.92,3.15,0.001,0.008
2026-04-07,TMV,-0.023,103.02,2.0,0.001,0.008
2026-04-07,BIL,0.003,13.1,0.55,0.0,0.008
2026-04-08,LABD,-24.339,108505.77,3.27,1.217,1.435
2026-04-08,TMV,-25.07,111765.09,2.0,1.254,0.694
2026-04-08,BIL,49.409,220270.85,0.55,2.47,0.486
2026-04-29,LABD,25.0,111614.59,3.2,1.25,1.44
2026-04-29,TMV,25.0,111614.59,2.0,1.25,0.671
2026-04-29,BIL,-50.0,223229.17,0.55,2.5,0.491
2026-04-30,LABD,0.997,4399.25,3.37,0.05,0.061
2026-04-30,TMV,-0.396,1747.74,2.0,0.02,0.012
2026-04-30,BIL,-0.601,2651.51,0.55,0.03,0.01
2026-05-01,LABD,-25.393,112250.72,3.31,1.27,1.513
2026-05-01,TMV,-24.713,109246.81,2.0,1.236,0.666
2026-05-01,BIL,50.106,221497.53,0.55,2.505,0.493
2026-05-04,LABD,25.0,110481.96,3.56,1.25,1.601
2026-05-04,TMV,25.0,110481.96,2.0,1.25,0.665
2026-05-04,BIL,-50.0,220963.92,0.55,2.5,0.492
2026-05-05,LABD,-24.942,109561.24,3.59,1.247,1.61
2026-05-05,TMV,-24.774,108819.7,2.0,1.239,0.665
2026-05-05,BIL,49.716,218380.94,0.55,2.486,0.489
2026-05-15,LABD,25.0,109906.15,3.38,1.25,1.52
2026-05-15,BIL,-25.0,109906.15,0.55,1.25,0.246
2026-05-18,LABD,-1.221,5458.04,3.17,0.061,0.07
2026-05-18,BIL,1.221,5458.04,0.55,0.061,0.012
2026-05-19,LABD,-0.445,1999.49,3.09,0.022,0.025
2026-05-19,BIL,0.445,1999.49,0.55,0.022,0.009
2026-05-20,LABD,-22.786,99520.56,3.49,1.139,1.433
2026-05-20,BIL,22.786,99520.56,0.55,1.139,0.224
2026-07-02,SOXL,50.0,219237.72,1.0,2.5,0.429
2026-07-02,BIL,-50.0,219237.72,0.55,2.5,0.492
2026-07-06,SOXL,-51.755,235032.25,1.0,2.588,0.432
2026-07-06,UVXY,50.0,227063.1,2.1,2.5,1.892
2026-07-06,BIL,1.755,7969.15,0.55,0.088,0.017
2026-07-07,SOXL,50.0,228581.36,1.0,2.5,0.447
2026-07-07,UVXY,-50.36,230225.54,2.07,2.518,1.878
2026-07-07,LABD,25.0,114290.68,7.23,1.806,3.251
2026-07-07,BIL,-24.64,112646.51,0.55,1.232,0.242
2026-07-08,SOXL,-51.223,241646.66,1.0,2.561,0.447
2026-07-08,LABD,0.436,2058.65,7.12,0.031,0.056
2026-07-08,TMV,25.0,117939.32,2.0,1.25,0.661
2026-07-08,BIL,25.786,121648.69,0.55,1.289,0.254
2026-07-09,LABD,0.408,1910.15,7.29,0.03,0.053
2026-07-09,TMV,-25.07,117461.43,2.0,1.254,0.664
2026-07-09,BIL,24.663,115551.27,0.55,1.233,0.243
2026-07-10,LABD,-1.727,8285.32,6.66,0.115,0.207
2026-07-10,BIL,1.727,8285.32,0.55,0.086,0.017
2026-07-13,LABD,-1.324,6466.64,6.21,0.082,0.148
2026-07-13,TMV,25.0,122067.84,2.0,1.25,0.655
2026-07-13,BIL,-23.676,115601.2,0.55,1.184,0.233
2026-07-14,LABD,0.026,127.75,6.23,0.002,0.008
2026-07-14,TMV,0.051,250.0,2.0,0.003,0.008
2026-07-14,BIL,-0.077,377.75,0.55,0.004,0.007
2026-07-15,LABD,-24.744,120008.93,6.32,1.564,2.815
2026-07-15,TMV,-25.012,121312.02,2.0,1.251,0.658
2026-07-15,BIL,49.756,241320.95,0.55,2.488,0.489
2026-07-20,LABD,25.0,121242.63,5.73,1.433,2.58
2026-07-20,TMV,25.0,121242.63,2.0,1.25,0.653
2026-07-20,BIL,-50.0,242485.26,0.55,2.5,0.491
2026-07-21,LABD,1.377,6579.84,6.16,0.085,0.153
2026-07-21,TMV,-0.639,3054.86,2.0,0.032,0.017
2026-07-21,BIL,-0.738,3524.98,0.55,0.037,0.009
2026-07-22,LABD,-0.786,3806.35,5.89,0.046,0.083
2026-07-22,TMV,0.12,582.85,2.0,0.006,0.008
2026-07-22,BIL,0.665,3223.49,0.55,0.033,0.009
2026-07-23,LABD,0.124,600.72,5.91,0.007,0.013
2026-07-23,TMV,-0.195,946.23,2.0,0.01,0.009
2026-07-23,BIL,0.071,345.51,0.55,0.004,0.007
2026-07-24,LABD,-0.694,3393.75,5.7,0.04,0.071
2026-07-24,TMV,0.28,1372.0,2.0,0.014,0.01
2026-07-24,BIL,0.413,2021.75,0.55,0.021,0.008
2026-07-27,LABD,-0.066,323.37,5.71,0.004,0.009
2026-07-27,TMV,0.319,1554.81,2.0,0.016,0.01
2026-07-27,BIL,-0.253,1231.44,0.55,0.013,0.008
2026-07-28,LABD,-25.441,123897.33,5.61,1.428,2.57
2026-07-28,TMV,-24.585,119727.87,2.0,1.229,0.645
2026-07-28,BIL,50.026,243625.2,0.55,2.501,0.491
